1.000000000000000000e+00,9.814469650985150340e-01,9.874449545296043462e-01,9.969305759681478252e-01,9.951856959910162503e-01,9.451567612511760919e-01,9.850967456721331228e-01,9.814754436820988248e-01,9.826442902491486775e-01,9.974397379146922038e-01,9.660241523999438806e-01,9.825494344683028958e-01,9.519019315993545449e-01,9.752773724577171732e-01,9.888957311278953055e-01,9.299225544476722449e-01,9.966772857777130845e-01,9.492539261213592816e-01,9.682131394083616227e-01,9.268366170292982043e-01,9.831552094912985318e-01,9.590919347139611473e-01,9.765372139532855211e-01,9.649187089131429085e-01,9.857777931784437175e-01,9.898885687038234682e-01,9.734700244387296530e-01,9.873475870917477470e-01,9.634192789659071776e-01,9.923885796714684293e-01,9.712693676781656293e-01,9.668030663700598604e-01,9.481403461798380006e-01,9.932770330302147510e-01,9.625015914500066883e-01,9.807004144669198009e-01,9.626687310882042770e-01,9.880806025273634052e-01,9.365413438488778830e-01,9.418238727672649802e-01,9.401252686460470631e-01,9.518219546196281522e-01,9.527407430438009639e-01,9.504620819524527420e-01,9.754630856324189025e-01,9.484544192453052691e-01,9.309991652562324971e-01,9.309490146337709993e-01,9.806679060896916766e-01,9.776623791331512381e-01,9.958385115591391612e-01,9.310443274145876469e-01,9.963368831532442016e-01,9.250344328200538202e-01,9.562984755821601901e-01,9.396488433413081598e-01,9.380870815724787759e-01,9.736055687295317451e-01,9.696454974844058716e-01,9.995126687595363713e-01,8.362555343148804221e-01,9.936117642344770573e-01,9.568753707804167341e-01,9.603276267647049558e-01,9.694067366304159883e-01,9.933477668456297538e-01,9.624827102136251922e-01,9.933375098771224376e-01,9.772072595054327460e-01,9.763818198264822001e-01,9.879970098021720881e-01,9.916996867397150917e-01,9.746601488966091242e-01,9.643875316139191023e-01,9.751453873251240134e-01,9.913383846234360419e-01,9.638449982481616107e-01,9.284188436891614993e-01,9.427384273256899094e-01,9.571873733014583108e-01,9.788888611727012412e-01,9.667088241123676928e-01,9.923539301543454760e-01,9.486058796005495397e-01,9.752199964230431339e-01,9.564124712508951243e-01,9.660634337568481111e-01,9.762518693487418631e-01,9.853015244342098189e-01,9.806485408491736333e-01,9.558316061656672025e-01,9.897039266712147620e-01,9.972332486625151704e-01,9.870970855769168883e-01,9.495616428151636423e-01,9.962954435481781168e-01,9.916575716381746952e-01,9.707331350760866062e-01,9.970499868149360623e-01,9.710241518004160133e-01
9.814469650985150340e-01,1.000000000000000000e+00,9.568524629919372693e-01,9.653064808356777160e-01,9.658891677688485888e-01,8.853667024863433044e-01,9.504727237822558905e-01,9.503677672012593725e-01,9.519925199742843569e-01,9.869471497891328937e-01,9.212331489908907045e-01,9.344450389470201346e-01,9.081883096197409522e-01,9.306858938978755935e-01,9.666128586467421790e-01,8.598053669585312697e-01,9.756663365891949935e-01,8.929881200456823986e-01,9.266032413754878849e-01,8.723759082695323741e-01,9.425753274248950264e-01,9.217780843441955030e-01,9.612943158321272108e-01,9.240470294744602686e-01,9.587653963425472048e-01,9.625457294350604487e-01,9.332015849894401693e-01,9.678535408955920571e-01,9.279468140128923626e-01,9.667482796810862311e-01,9.286448331619806540e-01,9.081406853305019622e-01,9.089334701652677095e-01,9.607082703234434140e-01,9.040128561131542950e-01,9.475296010850505768e-01,9.060613521814808724e-01,9.457425539400710068e-01,8.787629908026032277e-01,9.010827381576486106e-01,8.885392265413795121e-01,9.029648712102853469e-01,9.127746399117190323e-01,9.128637663174149486e-01,9.299003244583330385e-01,8.939543279637457429e-01,8.632349853765838299e-01,8.888288632884537854e-01,9.284586723993381030e-01,9.226897789212532563e-01,9.779900244118762132e-01,8.812605950133178823e-01,9.903788074572601463e-01,8.640000108903274079e-01,9.164809933776646433e-01,9.012498122661209976e-01,8.652233623199956369e-01,9.155081833961603577e-01,9.138462926258894559e-01,9.772673006936194451e-01,7.450487112430481673e-01,9.731235689448819448e-01,9.195246033213324566e-01,9.106926777608967960e-01,9.192231481227670642e-01,9.569957520418048702e-01,9.247152913207813407e-01,9.716832876034929845e-01,9.463416003155681322e-01,9.498049585977591525e-01,9.580310229532413846e-01,9.831230873255808467e-01,9.224939517687894552e-01,9.006008893382033698e-01,9.389528770415512815e-01,9.677761161357848474e-01,9.288565352934341490e-01,8.963211053083456337e-01,9.003207700859789941e-01,9.199524646400295547e-01,9.249328621131971406e-01,9.229577820709276015e-01,9.540957891249162159e-01,9.034307005916494271e-01,9.322110478137319856e-01,9.124471370759138500e-01,9.151422932645585373e-01,9.254360579586917712e-01,9.675802012090398696e-01,9.349328751368769508e-01,9.045259765056324897e-01,9.714293295044045262e-01,9.703720055865251437e-01,9.473716639889896429e-01,9.034990397342161916e-01,9.795446161292499232e-01,9.710688222876263653e-01,9.426464993753569388e-01,9.722674281795344875e-01,9.379591287096893382e-01
9.874449545296043462e-01,9.568524629919372693e-01,1.000000000000000000e+00,9.938178915553106396e-01,9.963200849593886188e-01,9.814632418950755000e-01,9.996978862073128136e-01,9.989290611000448683e-01,9.994985337067453512e-01,9.895785550483250370e-01,9.942027487902649341e-01,9.927116017753427890e-01,9.878439631495479212e-01,9.966653584707532154e-01,9.989309939535502281e-01,9.685036765572758721e-01,9.920797141408246311e-01,9.849253542569781361e-01,9.942240344648037853e-01,9.735458501430951372e-01,9.979372462275286626e-01,9.915031415970271267e-01,9.940974215162882155e-01,9.940952063199788302e-01,9.994807495225128680e-01,9.990657633030264329e-01,9.964169723956622926e-01,9.980845220555671915e-01,9.930248106658664531e-01,9.974758927970064359e-01,9.962074175330679626e-01,9.884257661301411035e-01,9.859939768648070535e-01,9.950846148385090739e-01,9.872207736074907203e-01,9.989428402811176833e-01,9.894995711033509611e-01,9.939431977341853797e-01,9.782525494441584035e-01,9.828022257852490062e-01,9.807576089288210230e-01,9.873399245042074890e-01,9.884648717998995027e-01,9.872661997610594486e-01,9.964859580045855036e-01,9.851084413569964893e-01,9.725455332858388147e-01,9.765518986004454449e-01,9.903265983381918103e-01,9.892933373514554152e-01,9.922429999972135484e-01,9.766412570794862358e-01,9.872799527887168303e-01,9.715460380982955391e-01,9.901939306603807500e-01,9.814064507094502066e-01,9.722554288826241731e-01,9.879168804005953319e-01,9.889322125643000838e-01,9.912144074572472041e-01,9.059359221130272033e-01,9.975314098899470405e-01,9.904745589327390576e-01,9.911054244261063850e-01,9.937888945387592932e-01,9.927330930699475031e-01,9.930144083228245044e-01,9.981480561540713170e-01,9.980299534830765484e-01,9.973442942796352240e-01,9.997973617622905040e-01,9.928775153902996697e-01,9.933093469334947079e-01,9.832082729290113621e-01,9.961600564993016160e-01,9.973751268679482695e-01,9.934706531248066463e-01,9.737599657525840557e-01,9.833515146929899808e-01,9.904534817528026780e-01,9.883863386716114086e-01,9.934384370448562374e-01,9.925947822365137618e-01,9.861499076025279642e-01,9.968285859033270135e-01,9.894930534002097655e-01,9.925808014115244937e-01,9.916446271640134702e-01,9.967033141238307303e-01,9.945336236634502169e-01,9.890183383351147661e-01,9.977936723732789837e-01,9.952518064174147305e-01,9.983648763751414856e-01,9.869334602569076464e-01,9.951512374772565339e-01,9.980311252149909329e-01,9.948290240905883763e-01,9.963628581644558002e-01,9.963039489952602024e-01
9.969305759681478252e-01,9.653064808356777160e-01,9.938178915553106396e-01,1.000000000000000000e+00,9.981613521887527929e-01,9.652442718587265214e-01,9.930953577301494528e-01,9.889526108224876433e-01,9.899986747682840704e-01,9.933983857673133189e-01,9.800897513860948873e-01,9.936961957469030438e-01,9.675716690570360656e-01,9.874753548724033436e-01,9.921760642317621892e-01,9.531285360237555793e-01,9.966500389157445516e-01,9.684807973364959466e-01,9.804177524733176385e-01,9.483416393070511763e-01,9.926487631828958547e-01,9.719676223285922401e-01,9.796356959293818223e-01,9.779918424074762751e-01,9.913150523994365138e-01,9.946015577487870019e-01,9.851326297511133756e-01,9.900340264579068350e-01,9.749362487705515168e-01,9.951783293533347230e-01,9.839456669409019085e-01,9.833996464390282188e-01,9.629634400695504803e-01,9.979775091084758243e-01,9.800299968837282716e-01,9.892631385836950786e-01,9.798314207114720009e-01,9.964127789784261724e-01,9.576479325172484458e-01,9.576239174085482420e-01,9.594557087946352647e-01,9.684783969891413991e-01,9.672101689129103397e-01,9.644619708381423351e-01,9.879825433643355526e-01,9.671897163968123934e-01,9.546736875240050546e-01,9.482029068700666974e-01,9.926836352728051205e-01,9.909048415128907106e-01,9.951533970492582037e-01,9.505037681227356261e-01,9.906189778867637852e-01,9.478291344657091555e-01,9.702866658531059674e-01,9.549574096724130490e-01,9.614671468660462850e-01,9.881251655535588929e-01,9.850079009468417635e-01,9.986802173294569984e-01,8.737248957223970880e-01,9.952334057466606376e-01,9.700498949410033545e-01,9.763110265572314539e-01,9.841063317718616865e-01,9.985546964954452598e-01,9.750633520234658347e-01,9.952784011968084377e-01,9.855535162010382599e-01,9.834267679793108341e-01,9.938568543357446661e-01,9.890252272749765483e-01,9.885194662628977724e-01,9.814322728920117367e-01,9.845619295732271903e-01,9.944483880896450856e-01,9.752467013313462774e-01,9.427330097260120390e-01,9.590400093484994226e-01,9.700333531776265117e-01,9.914849686219819880e-01,9.805217200842279990e-01,9.983385595672026325e-01,9.650418336000979869e-01,9.870839038209419103e-01,9.715288807879798316e-01,9.812820034555511661e-01,9.893640015100050311e-01,9.878201868216520687e-01,9.919708919142765646e-01,9.728234727166931162e-01,9.913662146768609240e-01,9.992819959671478403e-01,9.956071749305941410e-01,9.661224003228552348e-01,9.955104029853460990e-01,9.934603962741649363e-01,9.788249752249313929e-01,9.987555528517205738e-01,9.809284651534199151e-01
9.951856959910162503e-01,9.658891677688485888e-01,9.963200849593886188e-01,9.981613521887527929e-01,1.000000000000000000e+00,9.713651141437898984e-01,9.951037463328938903e-01,9.940036384282021631e-01,9.933848928941764189e-01,9.926886729628215944e-01,9.844908413754371868e-01,9.906135962716542398e-01,9.725709597651960303e-01,9.904134484209169420e-01,9.953758844404513306e-01,9.602524138819347188e-01,9.934769535769861770e-01,9.719339468063576959e-01,9.872777451552933181e-01,9.537158353799380928e-01,9.957591643032535078e-01,9.781063757897872080e-01,9.854413418330086882e-01,9.832988685382729743e-01,9.942498707156289806e-01,9.953949800199860531e-01,9.870740347832355210e-01,9.936407528824910962e-01,9.826734994780690347e-01,9.991007125857391813e-01,9.878808095805963196e-01,9.828432384673980726e-01,9.693625596893086227e-01,9.948866967043153986e-01,9.789135596898576042e-01,9.915835521387850182e-01,9.816656459973430726e-01,9.932672790903733784e-01,9.617432747423383388e-01,9.661649016875279994e-01,9.630474742729220328e-01,9.757059175087597902e-01,9.733369418952030339e-01,9.729967442593631111e-01,9.906659255636979244e-01,9.722251760846970514e-01,9.587830937540651188e-01,9.580099846116419959e-01,9.896180951922174396e-01,9.883109998004454555e-01,9.926383662139978137e-01,9.589989053764285121e-01,9.910350416204798396e-01,9.553999505859577246e-01,9.760004691427526247e-01,9.641185148080803069e-01,9.629747161559989443e-01,9.873401889290904787e-01,9.828102505452729343e-01,9.970748311066470748e-01,8.809189044107650357e-01,9.958609083881905244e-01,9.764995844145797355e-01,9.801832481885940362e-01,9.863885984305298393e-01,9.945860032063467138e-01,9.804593552103323395e-01,9.967108072063203261e-01,9.893749842896714108e-01,9.890413309145882348e-01,9.970120715939793099e-01,9.922561827270014456e-01,9.891290742657078416e-01,9.819683548446808130e-01,9.915028262951346427e-01,9.939603771328335835e-01,9.819811998935886743e-01,9.544978908100956172e-01,9.663908749073526483e-01,9.780258520916147447e-01,9.876051700418191359e-01,9.818456184972458312e-01,9.943436072604098230e-01,9.702648709176204811e-01,9.911879544875841219e-01,9.750118627208804734e-01,9.851663781895639849e-01,9.865978463727282932e-01,9.905148956499744139e-01,9.897430331868580788e-01,9.775196314234014805e-01,9.949961371228918106e-01,9.975638189765907438e-01,9.968510625138644610e-01,9.727513804952369059e-01,9.959473426150299291e-01,9.972590496327610188e-01,9.869131959079913141e-01,9.981924470336080990e-01,9.864379618110949988e-01
9.451567612511760919e-01,8.853667024863433044e-01,9.814632418950755000e-01,9.652442718587265214e-01,9.713651141437898984e-01,1.000000000000000000e+00,9.845110958956949654e-01,9.856675187167469598e-01,9.837039289777013140e-01,9.441744722818966595e-01,9.953213353718312062e-01,9.809088414883325724e-01,9.920404311253191443e-01,9.928993160578289956e-01,9.735699541886942976e-01,9.974158070176959434e-01,9.533235701809745777e-01,9.973710929377350709e-01,9.945201232381709611e-01,9.917511610105248510e-01,9.887727624873395849e-01,9.904281093663425128e-01,9.695247661361657832e-01,9.934101128819661231e-01,9.789284524287650280e-01,9.746093220990074135e-01,9.889017965822237688e-01,9.713722062845306926e-01,9.913039748777050519e-01,9.735598182571948422e-01,9.937383545413620567e-01,9.922938593853328770e-01,9.891594295959039718e-01,9.677384864475022663e-01,9.917847078175491271e-01,9.845377517388569366e-01,9.965664847806242621e-01,9.755658424514050964e-01,9.951152936522832393e-01,9.909202784925899010e-01,9.919317447291059464e-01,9.977974766031135756e-01,9.909080252601893957e-01,9.913249052081939405e-01,9.932488163158750272e-01,9.980576556734136462e-01,9.972998124099681228e-01,9.893244336459129373e-01,9.814968318637334876e-01,9.840403454435002750e-01,9.521486456063211756e-01,9.938425555768402031e-01,9.391125452846910138e-01,9.969733469586596897e-01,9.912497863928694253e-01,9.888088087064264009e-01,9.950888290409146686e-01,9.880342424347059449e-01,9.876578439735042014e-01,9.537068098821480655e-01,9.671315367517114847e-01,9.657606503544398091e-01,9.903071251778677864e-01,9.963336566639859893e-01,9.951483398890286214e-01,9.664433223367114856e-01,9.906089739733426880e-01,9.682614589827082119e-01,9.844173044191472099e-01,9.824994688555581668e-01,9.812049193070998543e-01,9.537234236481868521e-01,9.918440072087952863e-01,9.911979924232918737e-01,9.902182802705166154e-01,9.675773858101885949e-01,9.900670167145523282e-01,9.810407656445506719e-01,9.912959937597324300e-01,9.917480665962928876e-01,9.801542584018869686e-01,9.899086974485021839e-01,9.681485707529345897e-01,9.924784589949737779e-01,9.934578242087465094e-01,9.909476497855393973e-01,9.970254978879914409e-01,9.843976230233958402e-01,9.679654625643372423e-01,9.832441251571851781e-01,9.975310444433079793e-01,9.690914097745561007e-01,9.635462560370948726e-01,9.848389034106224127e-01,9.955790323319989588e-01,9.581795654185056854e-01,9.706006802749282958e-01,9.854871736106380897e-01,9.647402243275770006e-01,9.881264496678110465e-01
9.850967456721331228e-01,9.504727237822558905e-01,9.996978862073128136e-01,9.930953577301494528e-01,9.951037463328938903e-01,9.845110958956949654e-01,1.000000000000000000e+00,9.985725851490699911e-01,9.994560388511388727e-01,9.868647567333206361e-01,9.958969462811270157e-01,9.945608384628347176e-01,9.901658606402634621e-01,9.981355752709351048e-01,9.977988652237473888e-01,9.723590127921419857e-01,9.908629453147526078e-01,9.883155626699930973e-01,9.950452413779297123e-01,9.774492885781541629e-01,9.983877319053847676e-01,9.928220922336998822e-01,9.926587219059155309e-01,9.954968277753002415e-01,9.990577947736334341e-01,9.987016261620574875e-01,9.979482869173498250e-01,9.967420541271551082e-01,9.935270507713868104e-01,9.959295136012435989e-01,9.975578276634248232e-01,9.915341447429603106e-01,9.878941359834466640e-01,9.951969316031511470e-01,9.907031162313615358e-01,9.994088111706628252e-01,9.924098141291658459e-01,9.951251769675093506e-01,9.822454940758601483e-01,9.846327730331877470e-01,9.842814333953057160e-01,9.894538235031542506e-01,9.902718302721991162e-01,9.883790890200192525e-01,9.979569476150631502e-01,9.881902354540086364e-01,9.772165012074871537e-01,9.786510863039804553e-01,9.924696480410344357e-01,9.916747088727727588e-01,9.907713220881606553e-01,9.795190113265169751e-01,9.839471588906809618e-01,9.754783181175793461e-01,9.919133347854998117e-01,9.830300292834958098e-01,9.771367330759507253e-01,9.903866848706911474e-01,9.920649244919265142e-01,9.893586277032652143e-01,9.141591553390133740e-01,9.962065497525196545e-01,9.918297529340309726e-01,9.935666910024065768e-01,9.959801020596644738e-01,9.930589407541097202e-01,9.943406012807334271e-01,9.968859219631035495e-01,9.983398099664989589e-01,9.969732860866811208e-01,9.992676769767613321e-01,9.900285296375523902e-01,9.955013236024922163e-01,9.862150231456325855e-01,9.961437495430616185e-01,9.967234377806196699e-01,9.942405793949722348e-01,9.747466733921669180e-01,9.855238680281539487e-01,9.914318792634666533e-01,9.907655363801626258e-01,9.955943668779040356e-01,9.930925955524573245e-01,9.886842139718131639e-01,9.978483632908485834e-01,9.919167279378094948e-01,9.947027332304170244e-01,9.941528438727577077e-01,9.955157351541351618e-01,9.964147185899474568e-01,9.916312191725595859e-01,9.961202243104078091e-01,9.943056368679943358e-01,9.989065078709451484e-01,9.891129598166762404e-01,9.932336428397516848e-01,9.963103901031133969e-01,9.942292356361969174e-01,9.951402536280649080e-01,9.967933849263340695e-01
9.814754436820988248e-01,9.503677672012593725e-01,9.989290611000448683e-01,9.889526108224876433e-01,9.940036384282021631e-01,9.856675187167469598e-01,9.985725851490699911e-01,1.000000000000000000e+00,9.993023879845059909e-01,9.842943325722035564e-01,9.959992736124605450e-01,9.884191731140437032e-01,9.903191351673511500e-01,9.969616774846754570e-01,9.977220664380298532e-01,9.739599767708011502e-01,9.857287521274581410e-01,9.870875369128985222e-01,9.973914669239208886e-01,9.775763707811861991e-01,9.979547475404116907e-01,9.943025851142155425e-01,9.948616272154888751e-01,9.962801198636247468e-01,9.984953078559377637e-01,9.963445280094259671e-01,9.958594285225218501e-01,9.970807383228049714e-01,9.968777107500211843e-01,9.966718508251559694e-01,9.974145812291296265e-01,9.869913723666895455e-01,9.893785822315283029e-01,9.896228502480118872e-01,9.856331683081771544e-01,9.981927633070895034e-01,9.899953797197051930e-01,9.889557200057376152e-01,9.810997069227835876e-01,9.879382895801772646e-01,9.830086312376755675e-01,9.915941204637923612e-01,9.915575509071283822e-01,9.921728301426206986e-01,9.967279312189373242e-01,9.881426920873880304e-01,9.759368118107120127e-01,9.829452441953435704e-01,9.862050324144903124e-01,9.858012239457776271e-01,9.862209822584628860e-01,9.824302051474720354e-01,9.823952714342757409e-01,9.772790715872111678e-01,9.929015729147715463e-01,9.869509377704355213e-01,9.736522756637203679e-01,9.858149934331812414e-01,9.859812724540769624e-01,9.858324736971401103e-01,9.144950393880411088e-01,9.942399367071180771e-01,9.935534120840552319e-01,9.927556166341425792e-01,9.941341625545492278e-01,9.866806904094763686e-01,9.951764605066633074e-01,9.953938828782907811e-01,9.982727717661452616e-01,9.986356459776033478e-01,9.991788255969369370e-01,9.906192267644593485e-01,9.920970323767605015e-01,9.825684112485560950e-01,9.988455678514560621e-01,9.935647808372164436e-01,9.964797646095027162e-01,9.810771211313532580e-01,9.877297314180515375e-01,9.945940142100251347e-01,9.838355335911169730e-01,9.930192069791464737e-01,9.866630699866156817e-01,9.889921269508166191e-01,9.979895597553969377e-01,9.907749506609118129e-01,9.940634847659737261e-01,9.880080670363639017e-01,9.950170264907183260e-01,9.909569629692427384e-01,9.914616497148983632e-01,9.965935422873100080e-01,9.903368581153197958e-01,9.966844569122536024e-01,9.909146645316476709e-01,9.912103285293635269e-01,9.969829537691031751e-01,9.982540560233695848e-01,9.921472816246903470e-01,9.980555482165461845e-01
9.826442902491486775e-01,9.519925199742843569e-01,9.994985337067453512e-01,9.899986747682840704e-01,9.933848928941764189e-01,9.837039289777013140e-01,9.994560388511388727e-01,9.993023879845059909e-01,1.000000000000000000e+00,9.864174324880840006e-01,9.960187363157475549e-01,9.907517907936175261e-01,9.916305854314305668e-01,9.972079386555315894e-01,9.985786892924860547e-01,9.704296302157130460e-01,9.890268170558913496e-01,9.876958736541697759e-01,9.956188198569321246e-01,9.788666533383074686e-01,9.971201336572790286e-01,9.948726753048269256e-01,9.958579287136457570e-01,9.964556880049537657e-01,9.996300883801664261e-01,9.983235685435755125e-01,9.977370921795100100e-01,9.980775642509192025e-01,9.956499380403046606e-01,9.955610985058340745e-01,9.975042494196398879e-01,9.880833351639703999e-01,9.904614691740409871e-01,9.925503277265903534e-01,9.876498724722133637e-01,9.996504231442644439e-01,9.902952487806958581e-01,9.915682241081649195e-01,9.823068632739385686e-01,9.876463204216566760e-01,9.850630943356147862e-01,9.903205912671424471e-01,9.923960099530014789e-01,9.912585426226536711e-01,9.967779353794965491e-01,9.881300333741713793e-01,9.758063870040274423e-01,9.822655600858981595e-01,9.880134721819628929e-01,9.871459925350161146e-01,9.896046417378884241e-01,9.818206779290463704e-01,9.840920522614822197e-01,9.761365871376157521e-01,9.937564400888363458e-01,9.865890952753603171e-01,9.735949221785996643e-01,9.859192443931756866e-01,9.885187060914809587e-01,9.869518376049413177e-01,9.134162499724785000e-01,9.960774288137084209e-01,9.940755030265634451e-01,9.932833337035898991e-01,9.945274704847207881e-01,9.893853141661873574e-01,9.959714882123573698e-01,9.968218730123797888e-01,9.994614477536203356e-01,9.989347283613150275e-01,9.991664599335853270e-01,9.915694587035598362e-01,9.927222692736781262e-01,9.816889980535775662e-01,9.968388692567525800e-01,9.963466690100351020e-01,9.963332416304309103e-01,9.800217460632212330e-01,9.881050491462682883e-01,9.938202707076122522e-01,9.859181915653777439e-01,9.953381658344438998e-01,9.892374757528293872e-01,9.901997698482477572e-01,9.972704646519217064e-01,9.928030486222508832e-01,9.936037251784867186e-01,9.907625164090754222e-01,9.971087772534458216e-01,9.936269111212689964e-01,9.915218847980525885e-01,9.972531001140613194e-01,9.921245249824744983e-01,9.970284252240164680e-01,9.906349222868501281e-01,9.929283234094534727e-01,9.968675012491206022e-01,9.966854814258578887e-01,9.935564775128357118e-01,9.983995902264869438e-01
9.974397379146922038e-01,9.869471497891328937e-01,9.895785550483250370e-01,9.933983857673133189e-01,9.926886729628215944e-01,9.441744722818966595e-01,9.868647567333206361e-01,9.842943325722035564e-01,9.864174324880840006e-01,1.000000000000000000e+00,9.686348631843740842e-01,9.792649702441761361e-01,9.585124202881678546e-01,9.757019348152116134e-01,9.930325164235281887e-01,9.250644720056477865e-01,9.978030101290035203e-01,9.511884419093225018e-01,9.697590207536952445e-01,9.337215553211912766e-01,9.817997974616835544e-01,9.660397043870292411e-01,9.858042344690316483e-01,9.692506389069505124e-01,9.898771823634661127e-01,9.928682145480701715e-01,9.770287328385649506e-01,9.927644689643309039e-01,9.687548448336527063e-01,9.921702553969313776e-01,9.735082054097691229e-01,9.632183988167997146e-01,9.567562151813530091e-01,9.926270530350207455e-01,9.607691954340111806e-01,9.846849320963416696e-01,9.610882325046165020e-01,9.853173672910686687e-01,9.404247411496255982e-01,9.500145015738772347e-01,9.463585173267899942e-01,9.546625980508025577e-01,9.601791621059801995e-01,9.578272365983623304e-01,9.753189206229982977e-01,9.507464183289177084e-01,9.305385587301339134e-01,9.400280672249825553e-01,9.754406017324149802e-01,9.719187530747710468e-01,9.984143117740158502e-01,9.376198701536740954e-01,9.995514072513828063e-01,9.277913267194800584e-01,9.631600279019785216e-01,9.488490634082226149e-01,9.333696595640593729e-01,9.667742181628103948e-01,9.671632431279313380e-01,9.972781447167526903e-01,8.369789467433521590e-01,9.969157762304095005e-01,9.641915091224786405e-01,9.625726397117589928e-01,9.691594838440961146e-01,9.903536540254966880e-01,9.687707177822488802e-01,9.962225125577466311e-01,9.826382524561295684e-01,9.826062748291318760e-01,9.897071770116470102e-01,9.972180074657337467e-01,9.717693654742042275e-01,9.565524509085976401e-01,9.765099130264458527e-01,9.950797933986931243e-01,9.701139251451936785e-01,9.404236273794839285e-01,9.507451819826086004e-01,9.634767458481167113e-01,9.732627470087399368e-01,9.708811022050556350e-01,9.889437396241610445e-01,9.552658506627144108e-01,9.755562277842111385e-01,9.624776446851485145e-01,9.656183650746403835e-01,9.743144685648843506e-01,9.923343658854031357e-01,9.798057904619326131e-01,9.580160528804803066e-01,9.943071160490762894e-01,9.962846380668465285e-01,9.855286328304868615e-01,9.548152367763024229e-01,9.988788891297034622e-01,9.943165233842076178e-01,9.762481215774092558e-01,9.969228980851504440e-01,9.766953759906183974e-01
